# nb[fm^-3]  rho[g/cm^3]  P[dyn/cm^2]  (cold beta-eq APR)
1.584893199999999960e-02 2.668381193087883594e+13 7.020643624277450330e+31
1.737800800000000034e-02 2.926631943867571875e+13 8.124028317763453771e+31
1.905460700000000118e-02 3.209925726571315234e+13 9.399336232696636526e+31
2.089296100000000156e-02 3.520698148382769531e+13 1.086866050887161371e+32
2.290867699999999882e-02 3.861622506033502344e+13 1.255406777632098758e+32
2.511886400000000116e-02 4.235631686554966406e+13 1.447607988272336891e+32
2.754228699999999863e-02 4.645944471985783594e+13 1.665159020195607606e+32
3.019951699999999864e-02 5.096206300859376562e+13 1.684052468714817416e+32
3.311311200000000010e-02 5.589730233780764844e+13 1.711312452586906383e+32
3.630780499999999855e-02 6.130868399461453125e+13 1.741202426881985754e+32
5.248074600000000173e-02 8.869949825405825000e+13 2.122908541002675370e+32
5.754399400000000109e-02 9.728318955414845312e+13 2.773606652383509983e+32
6.309573400000000054e-02 1.067013308284326406e+14 3.235064395388599989e+32
6.918309699999999896e-02 1.170349599567098594e+14 4.122557574805955176e+32
7.585775799999999736e-02 1.283760474940311562e+14 5.197453113426817739e+32
8.317637699999999579e-02 1.408240729119517812e+14 6.504948287391120285e+32
9.120108400000000171e-02 1.544850736086700312e+14 7.624561461386738755e+32
1.000000000000000056e-01 1.694812155472086562e+14 9.555677946599692778e+32
1.096478199999999931e-01 1.859474673854124062e+14 1.199787741905732020e+33
1.202264400000000039e-01 2.040320568556476562e+14 1.513511106759982661e+33
1.318256700000000059e-01 2.238944906096503438e+14 1.867536944984711274e+33
1.445439799999999886e-01 2.457233419357627500e+14 2.411351082217596471e+33
1.584893199999999891e-01 2.697261163720085000e+14 3.146165655578270230e+33
1.737800800000000034e-01 2.961369714292427500e+14 4.094023429165870295e+33
1.905460700000000118e-01 3.252222679831306875e+14 5.467974254208594229e+33
2.089296099999999878e-01 3.572874437874263750e+14 7.358904226425098758e+33
2.290867699999999951e-01 3.926849806340851875e+14 9.953510350699802731e+33
2.511886400000000186e-01 4.318239643829824375e+14 1.348894208119343613e+34
2.754228699999999863e-01 4.751814375415186250e+14 1.825717299909284267e+34
3.019951699999999795e-01 5.233151797551204375e+14 2.461784380291826023e+34
3.311311200000000010e-01 5.768789029421740000e+14 3.299959478849014002e+34
3.630780499999999855e-01 6.366400607036520000e+14 4.392076669045845910e+34
3.981071700000000102e-01 7.035013869461335000e+14 5.800816142316713642e+34
4.365158299999999936e-01 7.785173192577032500e+14 7.586632030681304990e+34
4.786300900000000080e-01 8.629416567368425000e+14 9.864806499307600265e+34
5.248074600000000034e-01 9.582616402178440000e+14 1.273757168500911698e+35
5.754399399999999831e-01 1.066235987361242500e+15 1.633949679654695975e+35
6.309573400000000332e-01 1.188951622432174750e+15 2.083234847188973760e+35
6.918309700000000451e-01 1.328851754899815250e+15 2.634643168052888811e+35
7.585775799999999736e-01 1.488872638029866000e+15 3.322483684562797426e+35
8.317637700000000134e-01 1.672534004252846500e+15 4.169330181736291624e+35
9.120108399999999893e-01 1.883961769069204750e+15 5.198124593132608723e+35
1.000000000000000000e+00 2.128042541929404250e+15 6.465543570262177568e+35
1.096478199999999958e+00 2.410707407979995000e+15 8.010182649577505556e+35
1.202264400000000011e+00 2.738915159156519000e+15 9.873936298137978040e+35
1.318256700000000059e+00 3.120857183647876500e+15 1.214649354696620800e+36
1.445439799999999941e+00 3.566495998606487000e+15 1.489447205170971432e+36
1.584893200000000002e+00 4.087560029812698000e+15 1.821086708633037131e+36
